File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023248000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-05,13.0,0.3123494,0.4943006,"(0.3123494,0.4943006)",0.4207287,0.0592454,0.00351,0.4580513,0.4943006,0.4436579,0.3123494,0.3990287
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023252000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-09,11.0,0.2912916,0.4844601,"(0.2912916,0.4844601)",0.422872,0.0681828,0.0046489,0.4699208,0.4844601,0.4618539,0.2912916,0.3889044
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023253000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-10,11.0,0.2106444,0.4995878,"(0.2106444,0.4995878)",0.4014146,0.0949052,0.009007,0.4848721,0.4995878,0.425173,0.2106444,0.356163
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023255000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-12,11.0,0.2778982,0.4999377,"(0.2778982,0.4999377)",0.4270086,0.0619276,0.003835,0.4888914,0.4999377,0.4140997,0.3933401,0.4048216
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023256000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-13,12.0,0.3679429,0.4997646,"(0.3679429,0.4997646)",0.4377432,0.0452311,0.0020459,0.4683466,0.4997646,0.4571313,0.3679429,0.3923549
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023260000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-17,11.0,0.2736779,0.4965937,"(0.2736779,0.4965937)",0.3857717,0.0765214,0.0058555,0.4543784,0.4965937,0.39601,0.2736779,0.3188496
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023263000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-20,13.0,0.3269721,0.4976151,"(0.3269721,0.4976151)",0.4103271,0.0473182,0.002239,0.4390864,0.4976151,0.4062291,0.3269721,0.3939146
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023264000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-21,14.0,0.3723336,0.4820469,"(0.3723336,0.4820469)",0.436327,0.0364645,0.0013297,0.4688332,0.4820469,0.438663,0.3723336,0.4076459
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023268000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-25,17.0,0.2146746,0.4954259,"(0.2146746,0.4954259)",0.4024876,0.0730584,0.0053375,0.4477641,0.4954259,0.4139645,0.2731392,0.3630419
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023269000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-09-26,8.0,0.3334332,0.4899965,"(0.3334332,0.4899965)",0.4329261,0.0434448,0.0018874,0.4499097,0.4645971,0.4420085,0.4086607,0.4304333
